This list contains all games supported by FinalBurn Neo.

12109 games supported in total; X = excluded from build; D = included in debug build only; NW = not working

  name		  status  full name						  parent	  year	  company	  hardware	  remarks
+---------------+-------+-------------------------------------------------------+---------------+-------+---------------+---------------+---------------------------------------+
| md_ps2ad	|  	| Phantasy Star II - Kinds's Adventure (Jpn, SegaNet)	| 		| 1991	| Sega		| Sega Megadrive| 					|
| md_ps2aee	|  	| Phantasy Star II - Nei's Adventure (Hack, English)	| md_ps2ae	| 2010	| Sega		| Sega Megadrive| 					|
| md_ps2ae	|  	| Phantasy Star II - Nei's Adventure (Jpn, SegaNet)	| 		| 1991	| Sega		| Sega Megadrive| 					|
| md_ps2afe	|  	| Phantasy Star II - Rudger's Adventure (Hack, English)	| md_ps2af	| 2010	| Sega		| Sega Megadrive| 					|
| md_ps2af	|  	| Phantasy Star II - Rudger's Adventure (Jpn, SegaNet)	| 		| 1991	| Sega		| Sega Megadrive| 					|
| md_ps2age	|  	| Phantasy Star II - Shilka's Adventure (Hack, English)	| md_ps2ag	| 2010	| Sega		| Sega Megadrive| 					|
| md_ps2ag	|  	| Phantasy Star II - Shilka's Adventure (Jpn, SegaNet)	| 		| 1991	| Sega		| Sega Megadrive| 					|
| md_ps2ahe	|  	| Phantasy Star II - Yushis's Adventure (Hack, English)	| md_ps2ah	| 2010	| Sega		| Sega Megadrive| 					|
| md_ps2ah	|  	| Phantasy Star II - Yushis's Adventure (Jpn, SegaNet)	| 		| 1991	| Sega		| Sega Megadrive| 					|
| md_pstar3br	|  	| Phantasy Star III - Generations of Doom (Bra)		| md_pstar3	| 1998	| Tec Toy	| Sega Megadrive| 					|
| md_pstar3	|  	| Phantasy Star III - Generations of Doom (Euro, USA, Ko| 		| 1990	| Sega		| Sega Megadrive| 					|
| md_pstar3j	|  	| Phantasy Star III - Toki no Keishousha (Jpn)		| md_pstar3	| 1990	| Sega		| Sega Megadrive| 					|
| md_phantom	|  	| Phantom 2040 (Euro)					| 		| 1995	| Viacom New Med| Sega Megadrive| 					|
| gg_phantom	|  	| Phantom 2040 (Euro, USA)				| 		| 1995	| Viacom New Med| Sega Game Gear| 					|
| md_phantomu	|  	| Phantom 2040 (USA)					| md_phantom	| 1995	| Viacom New Med| Sega Megadrive| 					|
| msx_pharaoh	|  	| Pharaoh's Revenge (Euro)				| 		| 1988	| Eurosoft	| MSX		| 					|
| md_phelios	|  	| Phelios (Euro)					| 		| 1990	| Namco		| Sega Megadrive| 					|
| pheliosj	|  	| Phelios (Japan)					| phelios	| 1988	| Namco		| System 2	| 					|
| md_pheliosj	|  	| Phelios (Jpn)						| md_phelios	| 1990	| Namcot	| Sega Megadrive| 					|
| md_pheliosu	|  	| Phelios (USA)						| md_phelios	| 1990	| Namco		| Sega Megadrive| 					|
| phelios	|  	| Phelios						| 		| 1988	| Namco		| System 2	| 					|
| spec_phoenix	|  	| Phoenix (48K)						| 		| 1991	| Zenobi Softwar| ZX Spectrum	| 					|
| phoenix	|  	| Phoenix (Amstar)					| 		| 1980	| Amstar	| Miscellaneous	| 					|
| phoenix2	|  	| Phoenix (Amstar, set 2)				| phoenix	| 1980	| Amstar	| Miscellaneous	| 					|
| phoenixass	|  	| Phoenix (Assa, Spanish bootleg)			| phoenix	| 1981	| bootleg (Assa)| Miscellaneous	| 					|
| phoenixa	|  	| Phoenix (Centuri, set 1)				| phoenix	| 1980	| Amstar (Centur| Miscellaneous	| 					|
| phoenixb	|  	| Phoenix (Centuri, set 2)				| phoenix	| 1980	| Amstar (Centur| Miscellaneous	| 					|
| phoenixdal	|  	| Phoenix (D&L bootleg)					| phoenix	| 1980	| bootleg (D&L)	| Miscellaneous	| 					|
| phoenixi	|   NW	| Phoenix (IDI bootleg)					| phoenix	| 1981	| bootleg (IDI)	| Miscellaneous	| 					|
| phoenixc	|  	| Phoenix (Irecsa / G.G.I Corp, set 1)			| phoenix	| 1981	| bootleg? (Irec| Miscellaneous	| 					|
| phoenixc2	|  	| Phoenix (Irecsa / G.G.I Corp, set 2)			| phoenix	| 1981	| bootleg? (Irec| Miscellaneous	| 					|
| phoenixc3	|  	| Phoenix (Irecsa / G.G.I Corp, set 3)			| phoenix	| 1981	| bootleg? (Irec| Miscellaneous	| 					|
| phoenixc4	|  	| Phoenix (Irecsa / G.G.I Corp, set 4)			| phoenix	| 1981	| bootleg? (Irec| Miscellaneous	| 					|
| phoenixs	|  	| Phoenix (Sonic, Spanish bootleg)			| phoenix	| 1981	| bootleg (Sonic| Miscellaneous	| 					|
| phoenix3	|  	| Phoenix (T.P.N. bootleg)				| phoenix	| 1980	| bootleg (T.P.N| Miscellaneous	| 					|
| phoenixj	|  	| Phoenix (Taito Japan)					| phoenix	| 1980	| Amstar (Taito | Miscellaneous	| 					|
| phoenixt	|  	| Phoenix (Taito)					| phoenix	| 1980	| Amstar (Taito | Miscellaneous	| 					|
| phoenxp2	|  	| Phoenix Part 2					| phoenix	| 1981	| bootleg	| Galaxian	| 					|
| photof	|  	| Photo Finish (bootleg?)				| wwjgtin	| 1991	| Jaleco / Casio| Miscellaneous	| 					|
| photoy2k104	|  	| Photo Y2K / Real and Fake (V104)			| photoy2k	| 1999	| IGS		| PolyGameMaster| 					|
| photoy2k	|  	| Photo Y2K / Real and Fake (V105)			| 		| 1999	| IGS		| PolyGameMaster| 					|
| pgm3in1	| D NW	| Photo Y2K 2 (3-in-1)					| 		| 2001	| IGS		| PolyGameMaster| Incomplete dump			|
| py2k2		| D NW	| Photo Y2K 2 (VM101XX, Taiwan)				| 		| 2001	| IGS		| PolyGameMaster| Incomplete dump			|
| phozon	|  	| Phozon (Japan)					| 		| 1983	| Namco		| Miscellaneous	| 					|
| phozons	|  	| Phozon (Sidam)					| phozon	| 1983	| Namco (Sidam l| Miscellaneous	| 					|
| pickin	|  	| Pickin'						| 		| 1983	| Valadon Automa| Miscellaneous	| 					|
| msx_picopico	|  	| Pico Pico (Jpn)					| 		| 1983	| Microcabin	| MSX		| 					|
| md_psolar	|  	| Pier Solar and the Great Architects (World) (En,Es,Pt)| 		| 2010	| WaterMelon	| Sega Megadrive| 					|
| msx_pillbox	|  	| Pillbox (Jpn)						| 		| 1983	| Magicsoft	| MSX		| 					|
| msx_pillboxa	|  	| Pillbox (Jpn, Alt)					| msx_pillbox	| 1983	| Magicsoft	| MSX		| 					|
| pbaction	|  	| Pinball Action (set 1)				| 		| 1985	| Tehkan	| Miscellaneous	| 					|
| pbaction2	|  	| Pinball Action (set 2, encrypted)			| pbaction	| 1985	| Tehkan	| Miscellaneous	| 					|
| pbaction3	|  	| Pinball Action (set 3, encrypted)			| pbaction	| 1985	| Tehkan	| Miscellaneous	| 					|
| pbaction4	|  	| Pinball Action (set 4, encrypted)			| pbaction	| 1985	| Tehkan	| Miscellaneous	| 					|
| pbactiont	|  	| Pinball Action (Tecfri License)			| pbaction	| 1985	| Tehkan	| Miscellaneous	| 					|
| msx_pinblast	|  	| Pinball Blaster (Euro)				| 		| 1988	| Eurosoft	| MSX		| 					|
| gg_pbdreams	|  	| Pinball Dreams (USA)					| 		| 1993	| GameTek	| Sega Game Gear| 					|
| pinbo		|  	| Pinbo (set 1)						| 		| 1984	| Jaleco	| Miscellaneous	| 					|
| msx_pineappl	|  	| Pine Applin (Jpn)					| 		| 1984	| ZAP		| MSX		| 					|
| msx_pineappla	|  	| Pine Applin (Jpn, Alt)				| msx_pineappl	| 1984	| ZAP		| MSX		| 					|
| sg1k_pingpong	|  	| Ping Pong (Tw)					| 		| 1985?	| Aaronix	| Sega SG-1000	| 					|
| ppmast93	|  	| Ping Pong Masters '93					| 		| 1993	| Electronic Dev| Miscellaneous	| 					|
| md_pink	|  	| Pink Goes to Hollywood (Euro, USA)			| 		| 1993	| TecMagik	| Sega Megadrive| 					|
| md_pinkp	|  	| Pink Goes to Hollywood (USA, Prototype)		| md_pink	| 1993	| TecMagik	| Sega Megadrive| 					|
| msx_pinkychs	|  	| Pinky Chase (Jpn)					| 		| 1984	| Nihon Columbia| MSX		| 					|
| md_pinoc	|  	| Pinocchio (Euro)					| 		| 1995	| Sega		| Sega Megadrive| 					|
| md_pinocu	|  	| Pinocchio (USA)					| md_pinoc	| 1996	| THQ		| Sega Megadrive| 					|
| pballoonr	|  	| Pioneer Balloon (Rock-Ola license)			| pballoon	| 1982	| SNK (Rock-Ola | Miscellaneous	| 					|
| pballoon	|  	| Pioneer Balloon					| 		| 1982	| SNK		| Miscellaneous	| 					|
| pipedrmj	|  	| Pipe Dream (Japan)					| pipedrm	| 1990	| Video System C| Miscellaneous	| 					|
| pipedrmt	|  	| Pipe Dream (Taiwan)					| pipedrm	| 1990	| Video System C| Miscellaneous	| 					|
| pipedrmu	|  	| Pipe Dream (US)					| pipedrm	| 1990	| Video System C| Miscellaneous	| 					|
| pipedrm	|  	| Pipe Dream (World)					| 		| 1990	| Video System C| Miscellaneous	| 					|
| pipibibsp	|  	| Pipi & Bibis / Whoopee!! (prototype)			| pipibibs	| 1991	| Toaplan	| Toaplan GP9001| 					|
| whoopee	|  	| Pipi & Bibis / Whoopee!! (Teki Paki hardware)		| pipibibs	| 1991	| Toaplan	| Toaplan GP9001| 					|
| pipibibs	|  	| Pipi & Bibis / Whoopee!! (Z80 sound cpu, set 1)	| 		| 1991	| Toaplan	| Toaplan GP9001| 					|
| pipibibsa	|  	| Pipi & Bibis / Whoopee!! (Z80 sound cpu, set 2)	| pipibibs	| 1991	| Toaplan	| Toaplan GP9001| 					|
| msx_pipi	|  	| Pipi (Jpn)						| 		| 1985	| Nihon Dexter	| MSX		| 					|
| spec_pippo	|  	| Pippo (48K)						| 		| 1986	| Mastertronic	| ZX Spectrum	| 					|
| msx_pippols	|  	| Pippols (Jpn)						| 		| 1985	| Konami	| MSX		| 					|
| msx_pippolsb	|  	| Pippols (Jpn, Alt 2)					| msx_pippols	| 1985	| Konami	| MSX		| 					|
| msx_pippolsc	|  	| Pippols (Jpn, Alt 3)					| msx_pippols	| 1985	| Konami	| MSX		| 					|
| msx_pippolsa	|  	| Pippols (Jpn, Alt)					| msx_pippols	| 1985	| Konami	| MSX		| 					|
| piranhah	|  	| Piranha (hack)					| puckman	| 1981	| hack		| Pac-man	| 					|
| piranhao	|  	| Piranha (older)					| puckman	| 1981	| GL (US Billiar| Pac-man	| 					|
| piranha	|  	| Piranha						| puckman	| 1981	| GL (US Billiar| Pac-man	| 					|
| piratpet	|  	| Pirate Pete						| junglek	| 1982	| Taito America | Taito SJ Syste| 					|
| higemaru	|  	| Pirate Ship Higemaru					| 		| 1984	| Capcom	| Miscellaneous	| 					|
| pirates	|  	| Pirates (set 1)					| 		| 1994	| NIX		| Miscellaneous	| 					|
| piratesb	|  	| Pirates (set 2)					| pirates	| 1995	| NIX		| Miscellaneous	| 					|
| md_pcarib	|  	| Pirates of the Caribbean (Rus)			| md_unchartd	| 199?	| <unknown>	| Sega Megadrive| 					|
| md_pirates	|  	| Pirates! Gold (USA)					| 		| 1993	| Microprose	| Sega Megadrive| 					|
| md_piratesp	|  	| Pirates! Gold (USA, Prototype)			| md_pirates	| 1993	| Microprose	| Sega Megadrive| 					|
| md_pcarib2	|  	| Piraty Karibskogo Morya - Na Strannyh Beregah ~ Pirate| 		| 199?	| <unknown>	| Sega Megadrive| 					|
| piscesb	|  	| Pisces (bootleg)					| pisces	| 19??	| bootleg	| Galaxian	| 					|
| pisces	|  	| Pisces						| 		| 19??	| Subelectro	| Galaxian	| 					|
| pistoldm	|  	| Pistol Daimyo no Bouken (Japan)			| 		| 1990	| Namco		| System 1	| 					|
| pitnrun	|  	| Pit & Run - F-1 Race (set 1)				| 		| 1984	| Taito Corporat| Miscellaneous	| Missing analog sounds and some gfx eff|
| pitnruna	|  	| Pit & Run - F-1 Race (set 2)				| pitnrun	| 1984	| Taito Corporat| Miscellaneous	| Missing analog sounds and some gfx eff|
| pitfight	|  	| Pit Fighter (rev 9)					| 		| 1990	| Atari Games	| Miscellaneous	| 					|
| md_pitfight1	|  	| Pit-Fighter (World)					| md_pitfight	| 1991	| Tengen	| Sega Megadrive| 					|
| md_pitfight	|  	| Pit-Fighter (World, Rev. A)				| 		| 1991	| Tengen	| Sega Megadrive| 					|
| pitapat	|  	| Pitapat Puzzle					| 		| 1997	| F2 System	| Miscellaneous	| 					|
| md_pitfall	|  	| Pitfall - The Mayan Adventure (Euro)			| 		| 1994	| Activision	| Sega Megadrive| 					|
| md_pitfallu	|  	| Pitfall - The Mayan Adventure (USA)			| md_pitfall	| 1994	| Activision	| Sega Megadrive| 					|
| pitfall2	|  	| Pitfall II (315-5093)					| 		| 1985	| Sega		| System 1	| 					|
| pitfall2a	|  	| Pitfall II (315-5093, Flicky Conversion)		| pitfall2	| 1985	| Sega		| System 1	| 					|
| pitfall2u	|  	| Pitfall II (not encrypted)				| pitfall2	| 1985	| Sega		| System 1	| 					|
| msx_pitfall2	|  	| Pitfall II - Lost Caverns (Jpn)			| 		| 1984	| Pony Canyon	| MSX		| 					|
| msx_pitfall2a	|  	| Pitfall II - Lost Caverns (Jpn, Alt)			| msx_pitfall2	| 1984	| Pony Canyon	| MSX		| 					|
| sg1k_pitfall2a|  	| Pitfall II - The Lost Caverns (Jpn, v0)		| sg1k_pitfall2	| 1985	| Sega		| Sega SG-1000	| 					|
| sg1k_pitfall2	|  	| Pitfall II - The Lost Caverns (Jpn, v1)		| 		| 1985	| Sega		| Sega SG-1000	| 					|
| cv_pitfall2	|  	| Pitfall II: Lost Caverns				| 		| 1984	| Activision	| ColecoVision	| 					|
| msx_pitfall	|  	| Pitfall! (Jpn)					| 		| 1984	| Pony Canyon	| MSX		| 					|
| msx_pitfallb	|  	| Pitfall! (Jpn, Alt 2)					| msx_pitfall	| 1984	| Pony Canyon	| MSX		| 					|
| msx_pitfalla	|  	| Pitfall! (Jpn, Alt)					| msx_pitfall	| 1984	| Pony Canyon	| MSX		| 					|
| cv_pitfall	|  	| Pitfall!						| 		| 1983	| Activision	| ColecoVision	| 					|
| sms_pitfightb	|  	| PitFighter - The Ultimate Challenge (Bra)		| sms_pitfight	| 1991	| Tec Toy	| Sega Master Sy| 					|
| sms_pitfight	|  	| PitFighter - The Ultimate Challenge (Euro)		| 		| 1991	| Domark	| Sega Master Sy| 					|
| cv_pitstopa	|  	| Pitstop (Alt)						| cv_pitstop	| 1983	| Epyx		| ColecoVision	| 					|
| cv_pitstop	|  	| Pitstop						| 		| 1983	| Epyx		| ColecoVision	| 					|
| pkscram	|  	| PK Scramble						| 		| 1993	| Cosmo Electron| Miscellaneous	| 					|
| pprobe	|  	| Planet Probe (prototype?)				| 		| 1985	| Crux / Kyugo?	| Miscellaneous	| 					|
| spec_platoon	|  	| Platoon (128K)					| 		| 1988	| Ocean		| ZX Spectrum	| 					|
| spec_platoon_48|  	| Platoon (48K)						| spec_platoon	| 1988	| Ocean		| ZX Spectrum	| 					|
| msx_playball	|  	| Play Ball (Jpn)					| 		| 1986	| Sony		| MSX		| 					|
| plgirls2b	|  	| Play Girls 2 (bootleg)				| plgirls2	| 1993	| bootleg	| Taito L System| 					|
| plgirls2	|  	| Play Girls 2						| 		| 1993	| Hot-B Co., Ltd| Taito L System| 					|
| plgirls	|  	| Play Girls						| 		| 1992	| Hot-B Co., Ltd| Taito L System| 					|
| pgoal		|  	| Pleasure Goal / Futsal - 5 on 5 Mini Soccer (NGM-219)	| 		| 1996	| Saurus	| Neo Geo MVS	| 					|
| pleiadbl	|  	| Pleiads (bootleg set 1)				| pleiads	| 1981	| bootleg	| Miscellaneous	| 					|
| pleiadsb2	|  	| Pleiads (bootleg set 2)				| pleiads	| 1981	| bootleg (ESG)	| Miscellaneous	| 					|
| pleiadce	|  	| Pleiads (Centuri)					| pleiads	| 1981	| Tehkan (Centur| Miscellaneous	| 					|
| pleiadsi	|  	| Pleiads (Irecsa)					| pleiads	| 1981	| bootleg? (Irec| Miscellaneous	| 					|
| pleiadsn	|  	| Pleiads (Niemer S.A.)					| pleiads	| 1981	| Niemer S.A.	| Miscellaneous	| 					|
| pleiadss	|  	| Pleiads (Spanish bootleg)				| pleiads	| 1981	| bootleg	| Miscellaneous	| 					|
| pleiads	|  	| Pleiads (Tehkan)					| 		| 1981	| Tehkan	| Miscellaneous	| 					|
| spec_plotting	|  	| Plotting (128K)					| 		| 1990	| Ocean		| ZX Spectrum	| 					|
| spec_plotting_48|  	| Plotting (48K)					| spec_plotting	| 1990	| Ocean		| ZX Spectrum	| 					|
| plottingu	|  	| Plotting (US)						| plotting	| 1989	| Taito America | Taito L System| 					|
| plotting	|  	| Plotting (World set 1)				| 		| 1989	| Taito Corporat| Taito L System| 					|
| plottinga	|  	| Plotting (World set 2, protected)			| plotting	| 1989	| Taito Corporat| Taito L System| 					|
| plottingb	|  	| Plotting (World set 3, earliest version)		| plotting	| 1989	| Taito Corporat| Taito L System| 					|
| plumppop	|  	| Plump Pop (Japan)					| 		| 1987	| Taito Corporat| Miscellaneous	| 					|
| plusalph	|  	| Plus Alpha						| 		| 1989	| Jaleco	| Mega System 1	| 					|
| pnickj	|  	| Pnickies (940608 Japan)				| 		| 1994	| Compile (Capco| CPS1		| 					|
| pnicku	| X	| Pnickies (940608 USA)					| pnickj	| 1994	| Compile (Capco| CPS1		| 					|
| md_pocahont	|  	| Pocahontas (Euro)					| 		| 1996	| Sega		| Sega Megadrive| 					|
| md_pocahontu	|  	| Pocahontas (USA)					| md_pocahont	| 1996	| Disney Interac| Sega Megadrive| 					|
| pnyaa		|  	| Pochi and Nyaa (Ver 2.00)				| 		| 2003	| Aiky / Taito	| Neo Geo MVS	| 					|
| pnyaaa	|  	| Pochi and Nyaa (Ver 2.02)				| pnyaa		| 2003	| Aiky / Taito	| Neo Geo MVS	| 					|
| pfghtj	|  	| Pocket Fighter (970904 Japan)				| sgemf		| 1997	| Capcom	| CPS2		| 					|
| pktgaldx	|  	| Pocket Gal Deluxe (Euro v3.00)			| 		| 1992	| Data East Corp| DECO IC16	| 					|
| pktgaldxb	| D NW	| Pocket Gal Deluxe (Euro v3.00, bootleg)		| pktgaldx	| 1992	| bootleg	| DECO IC16	| 					|
| pktgaldxj	|  	| Pocket Gal Deluxe (Japan v3.00)			| pktgaldx	| 1993	| Nihon System	| DECO IC16	| 					|
| pgalvip	|  	| Pocket Gals V.I.P (set 1)				| 		| 1996	| ACE Internatio| Miscellaneous	| 					|
| pgalvipa	|  	| Pocket Gals V.I.P (set 2)				| pgalvip	| 1996	| unknown	| Miscellaneous	| 					|
| gg_pocketj	|  	| Pocket Jansou (Jpn)					| 		| 1992	| Namcot	| Sega Game Gear| 					|
| md_pokemona	|   NW	| Pocket Monsters (Alt)					| md_pokemon	| 199?	| <unlicensed>	| Sega Megadrive| 					|
| md_pokemon2	|  	| Pocket Monsters 2					| 		| 199?	| <unlicensed>	| Sega Megadrive| 					|
| md_pokemon	|  	| Pocket Monsters					| 		| 199?	| <unlicensed>	| Sega Megadrive| 					|
| msx_podero	|  	| Poder Oscuro, El					| 		| 1988	| Zigurat Softwa| MSX		| 					|
| poitto	|  	| Poitto!						| 		| 1993	| Metro / Able C| Miscellaneous	| 					|
| md_pokecda	|  	| Pokemon Crazy Drummer (Alt)				| md_pokecd	| 199?	| <unlicensed>	| Sega Megadrive| 					|
| md_pokecd	|  	| Pokemon Crazy Drummer					| 		| 199?	| <unlicensed>	| Sega Megadrive| 					|
| md_pokestad	|  	| Pokemon Stadium					| 		| 199?	| <unlicensed>	| Sega Megadrive| 					|
| gg_pokerfbj	|  	| Poker Face Paul's Blackjack (USA)			| 		| 1994	| Sega		| Sega Game Gear| 					|
| gg_pokerfp	|  	| Poker Face Paul's Poker (USA)				| 		| 1994	| Sega		| Sega Game Gear| 					|
| gg_pokerfs	|  	| Poker Face Paul's Solitaire (USA)			| 		| 1994	| Sega		| Sega Game Gear| 					|
| gg_pokerfg	|  	| Poker Faced Paul's Gin (USA)				| 		| 1994	| Sega		| Sega Game Gear| 					|
| pkladiesla	|  	| Poker Ladies (Leprechaun ver. 401)			| pkladies	| 1989	| Leprechaun	| Miscellaneous	| 					|
| pkladiesl	|  	| Poker Ladies (Leprechaun ver. 510)			| pkladies	| 1989	| Leprechaun	| Miscellaneous	| 					|
| pkladies	|  	| Poker Ladies						| 		| 1989	| Mitchell	| Miscellaneous	| 					|
| poknight	|  	| Poker Night						| 		| ????	| Jeff Kurtz	| Neo Geo MVS	| 					|
| pokonyan	|  	| Pokonyan (Japan 940322)				| 		| 1994	| Capcom	| CPS1		| 					|
| msx_polstar	|  	| Polar Star (Jpn)					| 		| 1984	| Micro Cabin	| MSX		| 					|
| spec_poleposa	|  	| Pole Position (Atarisoft) (48K)			| 		| 1984	| Atarisoft	| ZX Spectrum	| 					|
| spec_poleposu	|  	| Pole Position (U.S. Gold) (48K)			| 		| 1984	| U.S. Gold	| ZX Spectrum	| 					|
| polluxn	|  	| Pollux (Japan, NTC license)				| pollux	| 1991	| Dooyong (NTC l| Miscellaneous	| 					|
| pollux	|  	| Pollux (set 1)					| 		| 1991	| Dooyong	| Miscellaneous	| 					|
| polluxa	|  	| Pollux (set 2)					| pollux	| 1991	| Dooyong	| Miscellaneous	| 					|
| polluxa2	|  	| Pollux (set 3)					| pollux	| 1991	| Dooyong	| Miscellaneous	| 					|
| pompingw	|  	| Pomping World (Japan)					| pang		| 1989	| Mitchell	| Miscellaneous	| 					|
| ponpokov	|  	| Ponpoko (Venture Line)				| ponpoko	| 1982	| Sigma Enterpri| Pac-man	| 					|
| ponpoko	|  	| Ponpoko						| 		| 1982	| Sigma Enterpri| Pac-man	| 					|
| pootan	|  	| Pootan						| pooyan	| 1982	| bootleg	| GX320		| 					|
| msx_pooyan	|  	| Pooyan (Jpn)						| 		| 1985	| Hudson Soft	| MSX		| 					|
| sms_pooyan	|  	| Pooyan (Kor)						| 		| 19??	| HiCom		| Sega Master Sy| 					|
| pooyans	|  	| Pooyan (Stern)					| pooyan	| 1982	| [Konami] (Ster| GX320		| 					|
| pooyan	|  	| Pooyan						| 		| 1982	| Konami	| GX320		| 					|
| popbounc	|  	| Pop 'n Bounce / Gapporin				| 		| 1997	| Video System C| Neo Geo MVS	| 					|
| popbingo	|  	| Pop Bingo						| 		| 1996	| Dooyong	| Miscellaneous	| 					|
| gg_popbreak	|  	| Pop Breaker (Jpn)					| 		| 1991	| Micro Cabin	| Sega Game Gear| 					|
| popflamen	|  	| Pop Flamer (bootleg on Naughty Boy PCB)		| popflame	| 1982	| Jaleco	| Miscellaneous	| 					|
| sg1k_popflame	|  	| Pop Flamer (Euro, Jpn)				| 		| 1983	| Sega		| Sega SG-1000	| 					|
| popflameb	|  	| Pop Flamer (hack?)					| popflame	| 1982	| Jaleco	| Miscellaneous	| 					|
| popflamea	|  	| Pop Flamer (not protected)				| popflame	| 1982	| Jaleco	| Miscellaneous	| 					|
| popflame	|  	| Pop Flamer (protected)				| 		| 1982	| Jaleco	| Miscellaneous	| 					|
| sg1k_popflamet|  	| Pop Flamer (Tw)					| sg1k_popflame	| 1983?	| Aaronix	| Sega SG-1000	| 					|
| popnpopu	|  	| Pop'n Pop (Ver 2.07A 1998/02/09)			| popnpop	| 1997	| Taito Corporat| Taito F3 Syste| 					|
| popnpopj	|  	| Pop'n Pop (Ver 2.07J 1998/02/09)			| popnpop	| 1997	| Taito Corporat| Taito F3 Syste| 					|
| popnpop	|  	| Pop'n Pop (Ver 2.07O 1998/02/09)			| 		| 1997	| Taito Corporat| Taito F3 Syste| 					|
| popspops	|  	| Pop's Pop's						| 		| 1999	| Afega		| NMK16		| 					|
| cv_popeyea	|  	| Popeye (Alt)						| cv_popeye	| 1983	| Parker Brother| ColecoVision	| 					|
| popeyebl	|   NW	| Popeye (bootleg)					| popeye	| 1982	| bootleg	| Miscellaneous	| 					|
| popeyej	|  	| Popeye (Japan, Sky Skipper hardware)			| popeye	| 1981	| Nintendo	| Miscellaneous	| 					|
| popeyejo	|  	| Popeye (Japan, Sky Skipper hardware, Older)		| popeye	| 1981	| Nintendo	| Miscellaneous	| 					|
| popeyeu	|  	| Popeye (revision D not protected)			| popeye	| 1982	| Nintendo	| Miscellaneous	| 					|
| popeye	|  	| Popeye (revision D)					| 		| 1982	| Nintendo	| Miscellaneous	| 					|
| popeyef	|  	| Popeye (revision F)					| popeye	| 1982	| Nintendo	| Miscellaneous	| 					|
| gg_popeye	|  	| Popeye no Beach Volleyball (Jpn)			| 		| 1994	| Technos Japan	| Sega Game Gear| Graphics issues on map screen		|
| popeyeman	|  	| Popeye-Man						| puckman	| 1981	| hack		| Pac-man	| 					|
| cv_popeye	|  	| Popeye						| 		| 1983	| Parker Brother| ColecoVision	| 					|
| msx_poppaq	|  	| Poppaq the Fish (Jpn)					| 		| 1984	| ASCII		| MSX		| 					|
| msx_poppaqk	|  	| Poppaq the Fish (Kor)					| msx_poppaq	| 1986	| Boram Soft	| MSX		| 					|
| popper	|  	| Popper						| 		| 1983	| Omori		| Miscellaneous	| 					|
| pce_populous1	|  	| Populous (Alt)					| pce_populous	| 1991	| Hudson	| PC Engine	| 					|
| md_populous	|  	| Populous (Euro)					| 		| 1991	| Electronic Art| Sega Megadrive| 					|
| sms_populous	|  	| Populous (Euro, Bra)					| 		| 1989	| TecMagik	| Sega Master Sy| 					|
| md_populousj	|  	| Populous (Jpn)					| md_populous	| 1991	| Sega		| Sega Megadrive| 					|
| md_populousu	|  	| Populous (USA)					| md_populous	| 1991	| Sega		| Sega Megadrive| 					|
| pce_populous	|  	| Populous						| 		| 1991	| Hudson	| PC Engine	| 					|
| cv_porkys	|  	| Porky's (Prototype)					| 		| 1983	| Fox Video Game| ColecoVision	| 					|
| porky		|  	| Porky							| 		| 1985	| Shinkai Inc. (| Pac-man	| 					|
| porter	|  	| Port Man (bootleg on Moon Cresta hardware)		| dockman	| 19??	| Nova Games Ltd| Galaxian	| 					|
| portmanj	|  	| Port Man (Japan)					| dockman	| 1982	| Taito Corporat| Miscellaneous	| 					|
| portman	|  	| Port Man						| dockman	| 1982	| Taito Corporat| Miscellaneous	| 					|
| sms_poseidon	|  	| Poseidon Wars 3-D (Euro, USA, Bra)			| 		| 1988	| Sega		| Sega Master Sy| 					|
| poundforj	|  	| Pound for Pound (Japan)				| poundfor	| 1990	| Irem		| Irem M85	| 					|
| poundforu	|  	| Pound for Pound (US)					| poundfor	| 1990	| Irem America	| Irem M85	| 					|
| poundfor	|  	| Pound for Pound (World)				| 		| 1990	| Irem		| Irem M85	| 					|
| md_powerath	|  	| Power Athlete (Jpn, Kor)				| md_deadlymv	| 1992	| Kaneko	| Sega Megadrive| 					|
| spec_pdrift	|  	| Power Drift (128K)					| 		| 1989	| Activision	| ZX Spectrum	| 					|
| pce_pdrift1	|  	| Power Drift (Alt)					| pce_pdrift	| 1990	| Asmik		| PC Engine	| 					|
| pdriftj	|  	| Power Drift (Japan)					| pdrift	| 1988	| Sega		| Y-Board	| Select Auto-Center preset in Input Con|
| pdrifta	|  	| Power Drift (World)					| pdrift	| 1988	| Sega		| Y-Board	| Select Auto-Center preset in Input Con|
| pdrifte	|  	| Power Drift (World, Earlier)				| pdrift	| 1988	| Sega		| Y-Board	| Select Auto-Center preset in Input Con|
| pdrift	|  	| Power Drift (World, Rev A)				| 		| 1988	| Sega		| Y-Board	| Select Auto-Center preset in Input Con|
| pce_pdrift	|  	| Power Drift						| 		| 1990	| Asmik		| PC Engine	| 					|
| gg_pdrive	|  	| Power Drive (Euro)					| 		| 1994	| U.S. Gold	| Sega Game Gear| 					|
| md_pdrive	|  	| Power Drive (Euro)					| 		| 1994	| U.S. Gold	| Sega Megadrive| 					|
| powerdrv	|  	| Power Drive						| 		| 1986	| Bally Midway	| MCR3		| 					|
